2026-03-13 09:34:50,068 | INFO | a21a1462d6df | GET /health | 404 | 0.34ms
2026-03-13 09:48:12,238 | INFO | a4ef82045cce | GET /api/health | 200 | 1.33ms
2026-03-13 09:48:12,381 | INFO | 8d368443fb00 | GET /api/chats/chat_20260313164452793844 | 200 | 2.97ms
2026-03-13 09:48:12,383 | INFO | 6e9fbfc244fa | GET /api/chats/chat_20260313163921697409 | 200 | 2.52ms
2026-03-13 09:56:13,105 | INFO | 588f5c862ca0 | GET / | 200 | 1.47ms
2026-03-13 09:56:13,120 | INFO | 804c3c111751 | GET /static/css/base.css | 200 | 4.33ms
2026-03-13 09:56:13,122 | INFO | 0ad6018243a9 | GET /static/css/layout.css | 200 | 5.28ms
2026-03-13 09:56:13,126 | INFO | 80ccbd943e5a | GET /static/css/answer-payload.css | 200 | 6.18ms
2026-03-13 09:56:13,127 | INFO | 8687ae8f86ed | GET /static/js/chat-state.js | 200 | 6.64ms
2026-03-13 09:56:13,127 | INFO | 33ec3c532a69 | GET /static/js/answer-payload.js | 200 | 6.19ms
2026-03-13 09:56:13,128 | INFO | 765339f46153 | GET /static/js/chat-storage.js | 200 | 7.16ms
2026-03-13 09:56:13,135 | INFO | 7f6110588aa8 | GET /static/js/attachments-service.js | 200 | 5.13ms
2026-03-13 09:56:13,137 | INFO | b0721e7e3ce4 | GET /static/js/composer-attachments.js | 200 | 5.98ms
2026-03-13 09:56:13,139 | INFO | a6abfbe07d65 | GET /static/js/sidebar.js | 200 | 4.98ms
2026-03-13 09:56:13,141 | INFO | d59f9b2a9582 | GET /static/js/composer.js | 200 | 7.17ms
2026-03-13 09:56:13,141 | INFO | e213d06df671 | GET /static/js/chat-messages.js | 200 | 7.76ms
2026-03-13 09:56:13,142 | INFO | 75926cdebfcb | GET /static/js/memory-panel.js | 200 | 7.94ms
2026-03-13 09:56:13,151 | INFO | f2383c2a1dec | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 1.87ms
2026-03-13 09:56:13,154 | INFO | faa0ca994e23 | GET /static/js/files-panel.js | 200 | 8.29ms
2026-03-13 09:56:13,155 | INFO | 859dc0adcc42 | GET /static/js/app.js | 200 | 7.43ms
2026-03-13 09:56:13,175 | INFO | 7caed0d11f5f | GET /api/chats | 200 | 0.95ms
2026-03-13 09:56:13,183 | INFO | bcecea328bf1 | GET /api/memory | 200 | 4.56ms
2026-03-13 09:56:13,183 | INFO | a8ccdb526931 | GET /api/files | 200 | 3.63ms
2026-03-13 09:56:13,185 | INFO | 6de1e44091bc | GET /api/health | 200 | 1.66ms
2026-03-13 09:56:13,194 | INFO | a38fa28a69a3 | GET /api/chats/chat_20260313164452793844 | 200 | 2.84ms
2026-03-13 09:56:13,195 | INFO | c405b677a02b | GET /api/chats/chat_20260313163921697409 | 200 | 2.35ms
2026-03-13 09:58:11,448 | INFO | 0c66a7fef786 | GET / | 200 | 1.25ms
2026-03-13 09:58:11,465 | INFO | 1b9a3889a15f | GET /static/css/base.css | 200 | 4.96ms
2026-03-13 09:58:11,467 | INFO | c8259c3c0950 | GET /static/css/layout.css | 200 | 6.62ms
2026-03-13 09:58:11,469 | INFO | 76f7c6b3a61d | GET /static/css/answer-payload.css | 200 | 5.73ms
2026-03-13 09:58:11,472 | INFO | 2a42b8e855e6 | GET /static/js/chat-storage.js | 200 | 7.28ms
2026-03-13 09:58:11,472 | INFO | 85775278d93e | GET /static/js/chat-state.js | 200 | 8.11ms
2026-03-13 09:58:11,473 | INFO | d7a30e7b7877 | GET /static/js/answer-payload.js | 200 | 7.24ms
2026-03-13 09:58:11,480 | INFO | 73e2d40a6e7e | GET /static/js/attachments-service.js | 200 | 6.55ms
2026-03-13 09:58:11,483 | INFO | 520f898912a4 | GET /static/js/composer-attachments.js | 200 | 7.15ms
2026-03-13 09:58:11,483 | INFO | 8a9cc0473fbc | GET /static/js/chat-messages.js | 200 | 6.52ms
2026-03-13 09:58:11,484 | INFO | c3f58ee1c4b7 | GET /static/js/composer.js | 200 | 6.65ms
2026-03-13 09:58:11,486 | INFO | ec16d0e1566b | GET /static/js/sidebar.js | 200 | 5.2ms
2026-03-13 09:58:11,490 | INFO | 46a2f63eb36d | GET /static/js/memory-panel.js | 200 | 7.51ms
2026-03-13 09:58:11,494 | INFO | 536acc16c924 | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 2.08ms
2026-03-13 09:58:11,503 | INFO | e3197c875687 | GET /static/js/files-panel.js | 200 | 10.63ms
2026-03-13 09:58:11,504 | INFO | fb902c69ee28 | GET /static/js/app.js | 200 | 11.51ms
2026-03-13 09:58:11,519 | INFO | b48236f5b8ad | GET /api/chats | 200 | 1.4ms
2026-03-13 09:58:11,524 | INFO | 2d120fce031e | GET /api/memory | 200 | 2.72ms
2026-03-13 09:58:11,525 | INFO | 0520767f6e65 | GET /api/files | 200 | 1.71ms
2026-03-13 09:58:11,528 | INFO | 47efc4822f3d | GET /api/chats/chat_20260313163921697409 | 200 | 1.61ms
2026-03-13 09:58:11,528 | INFO | 73179639b4ae | GET /api/chats/chat_20260313164452793844 | 200 | 2.15ms
2026-03-13 10:03:16,886 | INFO | f7bd37fe5703 | GET / | 200 | 1.28ms
2026-03-13 10:03:16,903 | INFO | bc6bce406e28 | GET /static/css/base.css | 200 | 3.36ms
2026-03-13 10:03:16,905 | INFO | eccd7c7e3d54 | GET /static/css/layout.css | 200 | 4.9ms
2026-03-13 10:03:16,910 | INFO | eccf8ff56b99 | GET /static/js/chat-state.js | 200 | 5.47ms
2026-03-13 10:03:16,913 | INFO | a9f02115bfda | GET /static/js/chat-storage.js | 200 | 7.16ms
2026-03-13 10:03:16,913 | INFO | 587123ba46ba | GET /static/css/answer-payload.css | 200 | 8.59ms
2026-03-13 10:03:16,915 | INFO | 0d85b61800f0 | GET /static/js/answer-payload.js | 200 | 7.86ms
2026-03-13 10:03:16,921 | INFO | e3be47c36c7c | GET /static/js/attachments-service.js | 200 | 9.22ms
2026-03-13 10:03:16,922 | INFO | 92d9983f7711 | GET /static/js/composer-attachments.js | 200 | 6.36ms
2026-03-13 10:03:16,925 | INFO | 8c85c11f4da9 | GET /static/js/chat-messages.js | 200 | 5.08ms
2026-03-13 10:03:16,927 | INFO | ce910a94b8d6 | GET /static/js/composer.js | 200 | 5.25ms
2026-03-13 10:03:16,928 | INFO | 9ac28f57c54f | GET /static/js/sidebar.js | 200 | 6.42ms
2026-03-13 10:03:16,930 | INFO | 2c7b4627410f | GET /static/js/memory-panel.js | 200 | 6.5ms
2026-03-13 10:03:16,935 | INFO | d87cba0d1e5c | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 1.96ms
2026-03-13 10:03:16,938 | INFO | 7aa9d1324d5b | GET /static/js/app.js | 200 | 7.15ms
2026-03-13 10:03:16,939 | INFO | bce1e8afd433 | GET /static/js/files-panel.js | 200 | 8.38ms
2026-03-13 10:03:16,955 | INFO | 78046e964600 | GET /api/chats | 200 | 1.25ms
2026-03-13 10:03:16,965 | INFO | bde6d5d04607 | GET /api/memory | 200 | 3.0ms
2026-03-13 10:03:16,966 | INFO | ba296baf684a | GET /api/files | 200 | 1.81ms
2026-03-13 10:03:16,977 | INFO | d71322a58db6 | GET /api/chats/chat_20260313164452793844 | 200 | 2.49ms
2026-03-13 10:03:16,978 | INFO | 944e91d92da1 | GET /api/chats/chat_20260313163921697409 | 200 | 2.41ms
2026-03-13 10:03:54,955 | INFO | c2d303b18145 | GET / | 200 | 1.24ms
2026-03-13 10:03:54,970 | INFO | 30784931ed9a | GET /static/css/base.css | 200 | 4.05ms
2026-03-13 10:03:54,972 | INFO | 2ca6cbb16e92 | GET /static/css/layout.css | 200 | 4.8ms
2026-03-13 10:03:54,977 | INFO | 487be82ec64c | GET /static/js/chat-state.js | 200 | 4.59ms
2026-03-13 10:03:54,979 | INFO | 899199a897ff | GET /static/css/answer-payload.css | 200 | 6.56ms
2026-03-13 10:03:54,981 | INFO | 54e4de449d22 | GET /static/js/answer-payload.js | 200 | 7.19ms
2026-03-13 10:03:54,981 | INFO | b09052f5f5b9 | GET /static/js/chat-storage.js | 200 | 8.42ms
2026-03-13 10:03:54,988 | INFO | 4e32e95fe2e7 | GET /static/js/composer-attachments.js | 200 | 7.31ms
2026-03-13 10:03:54,988 | INFO | b2c45f6f1e4b | GET /static/js/attachments-service.js | 200 | 9.79ms
2026-03-13 10:03:54,994 | INFO | 1ac6a70021ae | GET /static/js/sidebar.js | 200 | 3.4ms
2026-03-13 10:03:54,994 | INFO | 12b88b29b80a | GET /static/js/chat-messages.js | 200 | 7.21ms
2026-03-13 10:03:54,995 | INFO | f62f1f66efc1 | GET /static/js/composer.js | 200 | 7.11ms
2026-03-13 10:03:54,997 | INFO | 9aff590ef653 | GET /static/js/memory-panel.js | 200 | 6.53ms
2026-03-13 10:03:55,017 | INFO | 41b084116d93 | GET /static/js/app.js | 200 | 20.1ms
2026-03-13 10:03:55,018 | INFO | 7229b00692b3 | GET /static/js/files-panel.js | 200 | 21.19ms
2026-03-13 10:03:55,019 | INFO | e38c993d98a2 | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 2.87ms
2026-03-13 10:03:55,026 | INFO | 0f41ffbab037 | GET /api/chats | 200 | 0.96ms
2026-03-13 10:03:55,032 | INFO | 508f04d80cd9 | GET /api/memory | 200 | 2.74ms
2026-03-13 10:03:55,033 | INFO | c83cdd21f7d4 | GET /api/files | 200 | 2.32ms
2026-03-13 10:03:55,035 | INFO | b30f99b9bdfd | GET /api/health | 200 | 1.3ms
2026-03-13 10:03:55,043 | INFO | ade58e62a081 | GET /api/chats/chat_20260313164452793844 | 200 | 2.21ms
2026-03-13 10:03:55,044 | INFO | aa0f49c20f9a | GET /api/chats/chat_20260313163921697409 | 200 | 1.83ms
2026-03-13 10:04:59,445 | INFO | 2edfdb43a565 | POST /api/chats | 200 | 5.96ms
2026-03-13 10:07:15,265 | INFO | d5880e330568 | GET / | 200 | 1.19ms
2026-03-13 10:07:15,280 | INFO | 755ffa7a91f0 | GET /static/css/base.css | 200 | 4.08ms
2026-03-13 10:07:15,281 | INFO | da2acc0e26ce | GET /static/css/layout.css | 200 | 4.84ms
2026-03-13 10:07:15,286 | INFO | 2cd72159568c | GET /static/js/chat-storage.js | 200 | 4.81ms
2026-03-13 10:07:15,287 | INFO | 742c5ac30ea5 | GET /static/js/chat-state.js | 200 | 5.64ms
2026-03-13 10:07:15,288 | INFO | 114cded0b482 | GET /static/css/answer-payload.css | 200 | 7.08ms
2026-03-13 10:07:15,289 | INFO | e2e8847e7e37 | GET /static/js/answer-payload.js | 200 | 6.67ms
2026-03-13 10:07:15,295 | INFO | ec3ab77672f9 | GET /static/js/composer-attachments.js | 200 | 4.84ms
2026-03-13 10:07:15,296 | INFO | 3b897065ba6c | GET /static/js/attachments-service.js | 200 | 5.94ms
2026-03-13 10:07:15,300 | INFO | 54274709e976 | GET /static/js/composer.js | 200 | 5.98ms
2026-03-13 10:07:15,302 | INFO | 274eea30284f | GET /static/js/chat-messages.js | 200 | 7.99ms
2026-03-13 10:07:15,303 | INFO | 65d27873116f | GET /static/js/sidebar.js | 200 | 8.65ms
2026-03-13 10:07:15,304 | INFO | f098e00f75e6 | GET /static/js/memory-panel.js | 200 | 7.23ms
2026-03-13 10:07:15,311 | INFO | 566542d06182 | GET /static/js/files-panel.js | 200 | 8.24ms
2026-03-13 10:07:15,314 | INFO | d49c8882b35a | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 1.88ms
2026-03-13 10:07:15,315 | INFO | 34f37de5f554 | GET /static/js/app.js | 200 | 9.42ms
2026-03-13 10:07:15,324 | INFO | c958765ebfba | GET /api/chats | 200 | 1.49ms
2026-03-13 10:07:15,330 | INFO | 33aa2f2b5ac5 | GET /api/memory | 200 | 3.27ms
2026-03-13 10:07:15,331 | INFO | ed25749050eb | GET /api/files | 200 | 2.89ms
2026-03-13 10:07:15,332 | INFO | 9a29bc73f805 | GET /api/health | 200 | 1.61ms
2026-03-13 10:07:15,342 | INFO | f87f9d37e11c | GET /api/chats/chat_20260313170459441147 | 200 | 3.25ms
2026-03-13 10:07:15,343 | INFO | 073337de5bdb | GET /api/chats/chat_20260313163921697409 | 200 | 2.42ms
2026-03-13 10:07:15,343 | INFO | 670cce161cbd | GET /api/chats/chat_20260313164452793844 | 200 | 2.72ms
2026-03-13 10:08:05,524 | INFO | ea8aa455525e | GET / | 200 | 1.19ms
2026-03-13 10:08:05,539 | INFO | 280f5b571dc3 | GET /static/css/base.css | 200 | 3.56ms
2026-03-13 10:08:05,541 | INFO | 90198e518aae | GET /static/css/layout.css | 200 | 4.69ms
2026-03-13 10:08:05,547 | INFO | a34354c9ffdc | GET /static/css/answer-payload.css | 200 | 6.51ms
2026-03-13 10:08:05,547 | INFO | 476e5f7488d3 | GET /static/js/chat-state.js | 200 | 6.95ms
2026-03-13 10:08:05,548 | INFO | 4359975f6e75 | GET /static/js/chat-storage.js | 200 | 7.25ms
2026-03-13 10:08:05,548 | INFO | da2e733f4618 | GET /static/js/answer-payload.js | 200 | 6.07ms
2026-03-13 10:08:05,553 | INFO | 81576dfba5d2 | GET /static/js/attachments-service.js | 200 | 4.29ms
2026-03-13 10:08:05,554 | INFO | b1909dc759b3 | GET /static/js/composer-attachments.js | 200 | 4.97ms
2026-03-13 10:08:05,559 | INFO | 9bec187705f4 | GET /static/js/memory-panel.js | 200 | 3.96ms
2026-03-13 10:08:05,560 | INFO | 70908ae7b5ac | GET /static/js/sidebar.js | 200 | 4.65ms
2026-03-13 10:08:05,561 | INFO | 96d522a0c660 | GET /static/js/composer.js | 200 | 8.24ms
2026-03-13 10:08:05,562 | INFO | 4a2a2071da19 | GET /static/js/chat-messages.js | 200 | 9.41ms
2026-03-13 10:08:05,568 | INFO | 46dd306b3b23 | GET /static/js/files-panel.js | 200 | 5.64ms
2026-03-13 10:08:05,570 | INFO | 90d8a1a99076 | GET /static/js/app.js | 200 | 8.24ms
2026-03-13 10:08:05,571 | INFO | 39a3f552a77a | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 2.07ms
2026-03-13 10:08:05,582 | INFO | 9b63a85efcd2 | GET /api/chats | 200 | 1.22ms
2026-03-13 10:08:05,588 | INFO | 472c105eb57c | GET /api/memory | 200 | 2.61ms
2026-03-13 10:08:05,591 | INFO | 4e32c244f0a7 | GET /api/files | 200 | 3.14ms
2026-03-13 10:08:05,593 | INFO | e42ea221ab0e | GET /api/health | 200 | 1.91ms
2026-03-13 10:08:05,603 | INFO | 43743123d337 | GET /api/chats/chat_20260313170459441147 | 200 | 3.5ms
2026-03-13 10:08:05,603 | INFO | b4890b6c65a4 | GET /api/chats/chat_20260313164452793844 | 200 | 2.78ms
2026-03-13 10:08:05,604 | INFO | eaf1cdcaf984 | GET /api/chats/chat_20260313163921697409 | 200 | 3.06ms
2026-03-13 10:10:27,617 | INFO | 1bb748e04e10 | GET / | 200 | 7.01ms
2026-03-13 10:10:27,631 | INFO | ae4a54feb583 | GET /static/css/base.css | 200 | 3.79ms
2026-03-13 10:10:27,634 | INFO | 42c8861ac2f2 | GET /static/css/layout.css | 200 | 6.47ms
2026-03-13 10:10:27,638 | INFO | 4f8e9a8a2d85 | GET /static/css/answer-payload.css | 200 | 7.95ms
2026-03-13 10:10:27,639 | INFO | 3345853c308b | GET /static/js/chat-state.js | 200 | 7.26ms
2026-03-13 10:10:27,641 | INFO | 1e0cd7ed1e3f | GET /static/js/chat-storage.js | 200 | 7.39ms
2026-03-13 10:10:27,643 | INFO | 9f24a73e4c94 | GET /static/js/answer-payload.js | 200 | 6.94ms
2026-03-13 10:10:27,648 | INFO | 9d881ac1e061 | GET /static/js/attachments-service.js | 200 | 5.84ms
2026-03-13 10:10:27,650 | INFO | a295e72eb73a | GET /static/js/chat-messages.js | 200 | 5.86ms
2026-03-13 10:10:27,652 | INFO | 37ec4f625b04 | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 1.33ms
2026-03-13 10:10:27,653 | INFO | ee0199fe1446 | GET /static/js/composer.js | 200 | 7.68ms
2026-03-13 10:10:27,654 | INFO | 61b9d57b367f | GET /static/js/memory-panel.js | 200 | 7.51ms
2026-03-13 10:10:27,655 | INFO | f0296aa0d6bc | GET /static/js/app.js | 200 | 6.73ms
2026-03-13 10:10:27,667 | INFO | 0f399261acfa | GET /api/chats | 200 | 1.73ms
2026-03-13 10:10:27,676 | INFO | 5692cca5ec91 | GET /api/memory | 200 | 4.77ms
2026-03-13 10:10:27,678 | INFO | a6df0b61d4c6 | GET /api/health | 200 | 1.81ms
2026-03-13 10:10:27,686 | INFO | d4779042673c | GET /api/chats/chat_20260313170459441147 | 200 | 4.06ms
2026-03-13 10:10:27,687 | INFO | 622b690f5225 | GET /api/chats/chat_20260313163921697409 | 200 | 3.34ms
2026-03-13 10:10:27,688 | INFO | 2be508c033ef | GET /api/chats/chat_20260313164452793844 | 200 | 3.76ms
2026-03-13 10:10:34,419 | INFO | fc4bcb12df93 | POST /api/chat | 200 | 1518.25ms
2026-03-13 10:10:34,426 | INFO | ab0e90b472e8 | GET /api/memory | 200 | 1.51ms
2026-03-13 10:11:24,305 | INFO | dad9244fba5c | GET / | 200 | 1.17ms
2026-03-13 10:11:24,321 | INFO | 4849828812e2 | GET /static/css/base.css | 200 | 4.47ms
2026-03-13 10:11:24,324 | INFO | 9f4d8ca84e91 | GET /static/css/layout.css | 200 | 7.3ms
2026-03-13 10:11:24,327 | INFO | 56dcec4ca399 | GET /static/css/answer-payload.css | 200 | 6.67ms
2026-03-13 10:11:24,327 | INFO | 74575b466a55 | GET /static/js/chat-state.js | 200 | 7.07ms
2026-03-13 10:11:24,327 | INFO | ee53c6698007 | GET /static/js/answer-payload.js | 200 | 6.73ms
2026-03-13 10:11:24,328 | INFO | 5d5c9d638de1 | GET /static/js/chat-storage.js | 200 | 7.72ms
2026-03-13 10:11:24,336 | INFO | 7b8bce5871d3 | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 0.81ms
2026-03-13 10:11:24,337 | INFO | 977fef87c33d | GET /static/js/attachments-service.js | 200 | 6.98ms
2026-03-13 10:11:24,339 | INFO | 72545f900edf | GET /static/js/chat-messages.js | 200 | 6.95ms
2026-03-13 10:11:24,340 | INFO | 607076527c01 | GET /static/js/composer.js | 200 | 6.96ms
2026-03-13 10:11:24,341 | INFO | 6da2e7f64ea4 | GET /static/js/app.js | 200 | 6.54ms
2026-03-13 10:11:24,341 | INFO | 4ec484fc6564 | GET /static/js/memory-panel.js | 200 | 6.93ms
2026-03-13 10:11:24,355 | INFO | 3015fbffbec2 | GET /api/chats | 200 | 2.22ms
2026-03-13 10:11:24,359 | INFO | da87e8ecb556 | GET /api/health | 200 | 3.15ms
2026-03-13 10:11:24,360 | INFO | 365078332430 | GET /api/memory | 200 | 4.24ms
2026-03-13 10:11:24,402 | INFO | ad1c7b9f424e | GET /api/chats/chat_20260313170459441147 | 200 | 6.82ms
2026-03-13 10:11:24,408 | INFO | 73d79694258a | GET /api/chats/chat_20260313164452793844 | 200 | 8.67ms
2026-03-13 10:11:24,409 | INFO | d630c0e2dd47 | GET /api/chats/chat_20260313163921697409 | 200 | 7.62ms
2026-03-13 10:11:32,106 | INFO | 2ada8c805ed0 | POST /api/chat | 200 | 1622.28ms
2026-03-13 10:11:32,114 | INFO | 832ab0922779 | GET /api/memory | 200 | 1.48ms
2026-03-13 10:12:01,480 | INFO | 55c1e3ab1348 | POST /api/chat | 400 | 1.08ms
2026-03-13 10:12:13,645 | INFO | 01cb34164b9e | GET / | 200 | 1.02ms
2026-03-13 10:12:13,662 | INFO | 4b10dfd9c470 | GET /static/css/base.css | 200 | 4.08ms
2026-03-13 10:12:13,668 | INFO | 6f46c3c4228f | GET /static/css/layout.css | 200 | 10.23ms
2026-03-13 10:12:13,670 | INFO | 3a44a87c0f64 | GET /static/js/chat-state.js | 200 | 9.27ms
2026-03-13 10:12:13,672 | INFO | a7be6198034e | GET /static/css/answer-payload.css | 200 | 10.65ms
2026-03-13 10:12:13,673 | INFO | 208ad2f1b411 | GET /static/js/chat-storage.js | 200 | 9.99ms
2026-03-13 10:12:13,674 | INFO | 10b14729cbed | GET /static/js/answer-payload.js | 200 | 10.97ms
2026-03-13 10:12:13,683 | INFO | 10c3a945692d | GET /static/js/attachments-service.js | 200 | 7.32ms
2026-03-13 10:12:13,685 | INFO | c38961687981 | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 1.77ms
2026-03-13 10:12:13,685 | INFO | e240131d982b | GET /static/js/chat-messages.js | 200 | 7.26ms
2026-03-13 10:12:13,688 | INFO | aa70cb1a02a8 | GET /static/js/composer.js | 200 | 7.68ms
2026-03-13 10:12:13,689 | INFO | ca472ef009da | GET /static/js/memory-panel.js | 200 | 8.03ms
2026-03-13 10:12:13,690 | INFO | 929743cb31e3 | GET /static/js/app.js | 200 | 8.27ms
2026-03-13 10:12:13,703 | INFO | 41f791a43bc5 | GET /api/chats | 200 | 1.59ms
2026-03-13 10:12:13,709 | INFO | bbb8ad7ea930 | GET /api/memory | 200 | 2.32ms
2026-03-13 10:12:13,711 | INFO | c9d8f2a51b66 | GET /api/health | 200 | 1.61ms
2026-03-13 10:12:13,714 | INFO | 54fc82949313 | GET /api/chats/chat_20260313170459441147 | 200 | 2.0ms
2026-03-13 10:12:13,718 | INFO | 44e663b76115 | GET /api/chats/chat_20260313164452793844 | 200 | 3.98ms
2026-03-13 10:12:13,719 | INFO | 633fdba31dbf | GET /api/chats/chat_20260313163921697409 | 200 | 4.69ms
2026-03-13 10:13:54,156 | INFO | 5b7f9caa6473 | GET / | 200 | 1.05ms
2026-03-13 10:13:54,171 | INFO | db5b1a25d7a5 | GET /static/css/base.css | 200 | 3.35ms
2026-03-13 10:13:54,172 | INFO | dd2deaef9f06 | GET /static/css/layout.css | 200 | 3.39ms
2026-03-13 10:13:54,178 | INFO | 56f675b486a8 | GET /static/css/answer-payload.css | 200 | 5.3ms
2026-03-13 10:13:54,179 | INFO | 4535ee9d3e2b | GET /static/js/chat-state.js | 200 | 5.75ms
2026-03-13 10:13:54,180 | INFO | f3941df64328 | GET /static/js/chat-storage.js | 200 | 6.62ms
2026-03-13 10:13:54,181 | INFO | b78055808691 | GET /static/js/answer-payload.js | 200 | 6.52ms
2026-03-13 10:13:54,183 | INFO | 1edce9c2babe | GET /static/js/attachments-service.js | 200 | 5.33ms
2026-03-13 10:13:54,185 | INFO | 338520754514 | GET /static/js/chat-messages.js | 200 | 5.26ms
2026-03-13 10:13:54,190 | INFO | 4ace7c3948c5 | GET /.well-known/appspecific/com.chrome.devtools.json | 404 | 0.93ms
2026-03-13 10:13:54,193 | INFO | b96c9859fa57 | GET /static/js/composer.js | 200 | 6.26ms
2026-03-13 10:13:54,194 | INFO | ea324b2f52ab | GET /static/js/memory-panel.js | 200 | 6.38ms
